"respondent_id","age","income","visits_per_week","gender","work_status","Consume high-quality coffee for satisfaction","Obtain coffee quickly during time constraints","Secure comfortable space for extended stays","Access internet connectivity while away from home","Accumulate rewards through repeat purchases","Place orders remotely to avoid waiting","Acquire fresh food alongside coffee","Access coffee within daily travel patterns","Purchase coffee during off-peak hours","Support businesses aligned with personal values","Receive guidance for optimal coffee selection","Purchase coffee within financial limits","Find quiet space for focused activities","Choose from options matching current preferences","Experience service in hygienic conditions","prediction_accuracy","rlh","quality_rating"
178,43,54000,6,"Female","Full-time",6.24276507910229,22.1776259103117,1.80733041910515,6.9382507472431,2.77458758423729,1.04624303374373,5.48276814283802,6.68688168556185,10.5088650923011,1.92727978093856,5.43584421799555,14.5011814468329,3.50096732095413,4.97521322180337,5.99419631703129,0.9375,0.6625,"Excellent"
179,24,66000,3,"Male","Part-time",11.6198930031299,10.4981160810617,3.1756068778846,5.70383508379172,4.43553171821618,0.899592502371055,8.37047976465961,7.56232713555665,6.43126792329622,3.56339513412982,6.03296062446428,19.4340271459441,3.15248796062544,2.92630486328803,6.19417418158061,0.875,0.625,"Excellent"
180,42,57000,4,"Female","Full-time",10.791425774092,22.6416826888265,1.42713910553526,6.1296736241241,0.989585751364221,1.38531599457748,6.18624759884801,6.41823797969008,4.72916678601115,1.96842128991081,5.02608879903149,20.3055639540126,1.3805269667132,4.68003779215567,5.94088589510738,0.9375,0.6625,"Excellent"
181,38,65000,1,"Male","Part-time",5.61498342035085,27.6880020743372,3.33209467384221,9.65582001427947,3.0464478602879,2.41223836620995,5.53402728931866,6.55216215401077,6.05457062718721,1.25083020449533,2.45074414772789,14.296930074751,3.38135035124724,5.20708388537343,3.52271485658088,0.875,0.625,"Excellent"
182,41,42000,5,"Female","Full-time",10.2682986691516,8.79690966958151,1.84275210468693,7.64064025109692,5.47946787677816,2.50347316883284,6.04474291843062,5.26952556742403,10.1705211916006,3.61612049427285,9.42895934878406,19.7412710375769,2.90395741125887,4.39365947114353,1.89970081938054,0.8125,0.5875,"Excellent"
183,28,45000,2,"Male","Full-time",8.46248269909989,19.3512175059456,0.267239979950142,6.27609050723263,3.58069178952088,1.46043604508278,2.69801174887032,7.14457586545983,6.48146472202202,0.204252823379001,9.63564829816378,19.8546811898575,3.35534770562984,5.85631638335425,5.37154273643158,0.875,0.625,"Excellent"
184,48,66000,2,"Female","Full-time",8.34553876652118,22.1017109299211,2.60099421131607,5.39357051007072,4.34977406486635,1.71189925920297,6.9940954123048,2.16510807828914,3.75760752844701,2.34975367362244,8.84463545130786,16.3133340457178,3.17217656699991,4.50771952241573,7.39208197899699,0.9375,0.6625,"Excellent"
185,30,50000,4,"Female","Other",9.12866952500484,7.30178894302491,4.81936614736736,6.35837961038969,4.79671554696879,2.59192438431355,1.55234798993949,4.16685237468707,10.8854451362904,1.86245636791063,7.53460584013796,25.2090842599929,2.75816774568914,5.35000350827024,5.68419262001294,0.8125,0.5875,"Excellent"
186,39,25000,1,"Male","Part-time",5.55086866895078,17.3002150570678,0.228324662000508,6.59767878100034,4.2261864935118,1.56659229979901,5.56938128269765,4.87601925088218,9.71590255048723,1.79007918106191,8.27432044243023,18.4446670957644,5.4314500847369,4.56931682300353,5.85899732660573,1,0.7,"Excellent"
187,47,37000,7,"Female","Full-time",8.1771512938547,13.8879676109883,5.14437484073306,5.36431945035435,3.8690968446536,1.48154064962761,7.31554741458653,5.5213925795412,5.31793235430618,2.25500866204386,9.6775476391995,18.6270485808629,1.60607351437084,5.13919859711877,6.61579996775859,0.75,0.55,"Excellent"
188,33,65000,5,"Female","Full-time",6.24320491771049,14.8062689640611,1.66004778432719,3.79122892252807,2.1824519395033,0.652169312496775,6.85339803816501,6.70913818650036,7.13844279725659,2.03918101526094,7.85281067497712,21.0973924839194,5.31659813126685,5.8428127048376,7.81485412718926,1,0.7,"Excellent"
189,49,41000,1,"Male","Part-time",10.0073896581144,17.8628399093069,2.54025671218003,4.42767741360362,4.3086210611503,0.738434594135981,10.0988118878656,8.43411681819326,6.58475815917267,0.907576236882487,7.34512891698964,13.3393355878918,2.69784352516675,5.75339154523764,4.9538179741089,0.9375,0.6625,"Excellent"
190,26,55000,1,"Female","Full-time",5.8546178433129,22.7769264426907,2.48904426938157,2.80080546412547,8.73347553894508,1.64054269446155,5.31643556845057,3.65334343753935,5.9739684008692,3.30020198230786,5.62143939590997,16.4435745981587,4.2022260023716,3.63418255276519,7.5592158087103,0.875,0.625,"Excellent"
191,18,50000,2,"Female","Part-time",10.1086071630974,19.4645480307373,3.08420872881894,4.94752738308319,4.24404469303927,1.33713676264481,5.25950949633104,3.79419962067888,6.39113801615045,1.88948213039879,6.61402088377136,22.6331457074917,2.63779031875656,3.81731223884096,3.77732882615939,0.9375,0.6625,"Excellent"
192,48,43000,1,"Female","Full-time",2.11100508674088,15.4461240810979,3.38115897380369,2.11708743814357,3.01091809541323,1.57769996401886,5.81696386758724,8.43524815303042,7.28912872495635,1.73197315302649,5.78497776910083,23.0930948075375,7.45678943233081,5.51401356340464,7.23381688980756,0.8125,0.5875,"Excellent"
193,52,45000,3,"Female","Student",5.77710601412741,21.4953087512536,0.200246542301944,4.97977844502572,4.89740988120764,1.76660029695022,5.41910020577878,5.96458046555729,8.06912125542306,2.53667369877414,7.18990136356834,19.5986396714125,2.07704921810592,4.02762954167655,6.00085464883693,0.9375,0.6625,"Excellent"
194,39,56000,4,"Male","Part-time",7.0630541140629,19.6031958132985,3.05957465420837,6.8616883345042,3.96559358187822,0.514023797113147,8.23098068327576,3.05875360640159,8.85527759726256,2.36326048378859,6.42604091032013,16.1848849151068,3.01041257173708,4.91563809706432,5.88762083997779,0.8125,0.5875,"Excellent"
195,48,53000,2,"Male","Part-time",5.85552380640144,13.566883116223,2.7478447253954,4.63993739669077,4.98262973034,2.56262805958681,7.65885506594962,6.93361094216804,9.87090943429575,5.8793562121922,1.99518418964475,19.5800016716474,2.52299404873016,3.77512090344343,7.42852069729118,0.875,0.625,"Excellent"
196,28,69000,2,"Male","Full-time",8.33714318089743,22.0242984701524,3.18452782784263,7.46049945523125,3.71845438240375,1.91044610251178,6.98856748724831,8.36752301647915,3.68427770313831,2.53509788333685,5.92062240114536,11.7596091424221,2.28003198524396,6.58671320527321,5.24218775667357,1,0.7,"Excellent"
197,40,47000,1,"Female","Full-time",9.59694495929483,19.3938700749122,2.57520262906998,6.33296644609105,2.68649297048412,0.257841840931366,4.86200810098126,5.27256055176703,7.66304954264049,1.53927462883941,6.8292986053293,17.874789088108,3.71881988984756,4.95075205506491,6.44612861663852,0.9375,0.6625,"Excellent"
198,19,36000,1,"Female","Student",8.31272398136331,17.8750280209783,2.82662084345527,3.82929774974764,3.38549453981372,0.142307554114611,6.36971859805624,3.09099777133347,10.6078682203386,3.45468959088608,9.51839880395804,17.3393387924988,1.00748099252501,3.78837310400395,8.45166143692696,0.875,0.625,"Excellent"
199,56,52000,7,"Male","Part-time",6.78930616288642,20.115220803419,2.89490935450854,4.1651421237574,3.39518096880314,1.19553384684688,6.21676471659212,4.05794505425461,11.3669045688612,1.93765577871446,6.79162941791097,16.570032935348,3.40108206699514,5.2770878608896,5.82560434021249,0.875,0.625,"Excellent"
200,64,61000,4,"Male","Full-time",8.36892218038469,22.9026657329427,4.2795826139807,3.52792710069847,0.165574597080676,1.61075748951095,7.46681460109439,2.65576031304614,5.66731575313371,1.93786428282662,7.10265130763967,23.2122150204319,2.42068823512139,0.12666817002536,8.55459260208265,0.875,0.625,"Excellent"
201,55,84000,6,"Male","Part-time",6.36128656873729,27.5636593201202,3.21848891321459,6.38924592377097,1.56815126722936,0.870317021413665,5.76359948506802,4.75926763013609,3.37670981065254,1.61650352653712,9.91088017621074,17.9462609766456,1.45782297149061,3.12531122792344,6.07249518084979,0.9375,0.6625,"Excellent"
202,42,43000,3,"Male","Full-time",7.65602179410693,17.508384903946,6.49096157045689,4.33098187436229,5.67483102291424,1.10226057899435,6.23566234238532,8.04492920095262,6.46422332562924,3.71334998222149,6.78875737774718,14.0299992558753,3.21013416619991,4.99525232145515,3.75425028275309,1,0.7,"Excellent"
203,42,45000,1,"Male","Part-time",5.64066357683445,23.1260282961325,3.25776900860786,4.64888479134842,3.59020562609841,2.86183850941622,9.58783106516237,5.40912121866291,7.69188366561876,2.77152951281314,5.34957327965379,15.2654355643286,7.47302478761316,3.07349646026346,0.252714637445869,0.9375,0.6625,"Excellent"
204,24,63000,5,"Female","Part-time",8.05728640468515,16.4493566912861,2.22125438127681,5.92311079216537,4.03664920271375,0.116662770750067,11.0578738581449,4.4380038501775,3.7889966208221,2.94553346193064,8.81390171237434,17.2094849247506,2.38399202133713,4.47587622160205,8.08201708598348,0.9375,0.6625,"Excellent"
205,51,69000,1,"Male","Student",7.44162941393993,23.697361534144,3.14606652040321,5.52231935671595,3.41202564894358,1.24699583277402,6.05294495425145,6.96610505243251,5.56500065990843,1.77700057263195,5.27500599671362,18.5260843817828,2.93316669107489,3.79601615119905,4.64227723308464,1,0.7,"Excellent"
206,39,40000,4,"Female","Full-time",7.64783115807228,28.3504507360019,3.06032935611377,4.46462895460836,3.47265169738368,1.22454213192436,7.54791052876491,4.16529869227436,7.88193202626947,2.05884981117044,3.89035839668318,12.1597828443825,7.00063132906419,2.58126941453907,4.4935329227475,0.875,0.625,"Excellent"
207,34,60000,2,"Male","Student",7.94816315623,25.2828400958787,2.94265991343642,4.81513217465278,3.18873553555829,1.19447710200742,5.45780247324321,4.66704767970901,7.44854865944745,2.46721010879731,8.38923121150762,14.2398739516,6.07486826964086,0.447830972058149,5.43557869623278,0.875,0.625,"Excellent"
208,25,42000,1,"Male","Full-time",3.77276789316721,17.3264993400274,3.31334192609877,3.65067265970762,5.27867894102766,2.98018297253923,9.0519671345528,8.58863876638955,7.57096461639244,2.50331957003996,1.6691415287571,22.1719023462519,3.35302058367778,3.95353072313107,4.81537099823951,0.875,0.625,"Excellent"
209,38,36000,4,"Male","Full-time",8.93208404717459,13.5426404884963,1.99488255064792,8.9874456745102,3.1352147625343,1.06645574736238,7.77854364917277,5.60643378915061,5.66062680310941,2.53600861826552,7.0148714445029,20.8082490108104,2.48044876800718,4.7453586328341,5.7107360134214,1,0.7,"Excellent"
210,32,59000,3,"Female","Part-time",7.39090854604299,21.2254788610046,4.25634923522674,4.76190614087595,4.65267538472127,1.34294361000175,7.20890980558315,4.72522054283837,7.95540241914684,2.38677674029048,10.9937163203769,10.4355855135283,2.12307959421983,3.81431990419435,6.72672738194842,0.8125,0.5875,"Excellent"
211,37,52000,3,"Male","Full-time",5.1805457731897,19.1581915330326,4.25435577099938,3.81802411769388,2.5012085151203,2.02636862762808,10.7135434056061,4.9595011352554,6.10331552057442,2.29812164492023,10.2241103024447,16.7356582835118,2.9817210495343,3.69719517222047,5.3481391482686,0.75,0.55,"Excellent"
212,27,56000,4,"Male","Full-time",8.17327308599007,20.8946583248747,3.90041137760612,3.82410109870994,6.01668849673992,5.40887965754984,2.75627314013255,3.89419943568702,5.26365083943952,2.81490455758909,9.70401432132308,16.1681789187306,2.63436887369875,2.7639499986515,5.7824478732773,0.875,0.625,"Excellent"
213,62,41000,5,"Male","Other",7.11198881667442,15.9362813836954,1.8111977344854,4.69233366255086,4.34471209281411,1.18433272157744,5.87565342884911,6.52012079950443,5.21496557169502,6.61089799308172,7.14848354239075,21.6632239993982,2.93365137199465,4.11181669483877,4.84034018644968,1,0.7,"Excellent"
214,42,77000,7,"Female","Full-time",7.49541324983574,23.8024307308456,2.65376392088032,7.17068135779657,6.52694286568173,3.42700376134417,4.56172853739563,3.53453126449305,4.10059634027196,2.32055004199302,7.02596013355366,17.7905714897734,2.56646501307483,5.04055969756473,1.98280159549563,0.9375,0.6625,"Excellent"
215,55,60000,2,"Male","Part-time",7.4983565770298,16.4130718583573,1.87228645719404,5.29543281779572,5.99250552196632,1.21385006083093,6.01499363620639,7.00893882564152,7.81357734745721,2.52359267707188,5.92748139271702,20.8881216173642,3.77386308727514,4.58554477048518,3.17838335260732,0.875,0.625,"Excellent"
216,18,44000,2,"Male","Student",9.92454779294625,18.9526957415548,1.48629255061788,5.88794274581146,5.90155063674265,0.998368294658795,5.60866983691456,7.73319460249691,9.72604550243129,2.67648530719569,5.93288694146475,12.9560097358834,1.92712064550151,4.29422885451509,5.99396081126491,0.875,0.625,"Excellent"
217,37,61000,1,"Female","Full-time",4.86261027398872,23.2113950835214,4.22997528626118,1.91650822393464,4.09463432874357,1.41690138125488,6.46618031294727,5.46395141417349,8.31903325613217,2.55333563687172,3.54325023248844,18.7548623232278,1.71057680120548,5.58662111009978,7.87016433514939,0.9375,0.6625,"Excellent"
218,34,32000,8,"Male","Part-time",9.85558650120272,21.2721245037201,5.09829682325291,2.49238938592771,3.94916657797852,1.34768488988505,4.54369601095024,3.64442343731053,5.40184160511536,2.06937938847642,7.07312022912423,18.8734209521995,2.36368573820252,5.74708820944209,6.26809574721213,0.875,0.625,"Excellent"
219,27,48000,6,"Male","Full-time",5.44532494936317,24.7785839013173,2.56579828881167,7.8435203285666,5.35963139586962,1.52453577979901,7.55878688838488,3.46608508397937,1.10722285740078,2.21246946921938,9.85095307460288,17.5067487075864,3.09904650624012,2.94803787070106,4.73325489815772,0.875,0.625,"Excellent"
220,61,71000,6,"Female","Full-time",7.97161636811053,21.1415468171399,1.2513117685335,0.209270631328146,4.62604202086599,2.06295123389665,6.16982567638503,9.42161581576151,1.43596430638253,2.99921259606689,11.4090262065888,15.1848471687077,4.72015701651292,6.31376565433249,5.08284671938749,1,0.7,"Excellent"
221,31,114000,5,"Male","Other",5.71814380223507,1.66636238363324,11.849292191975,3.44550478861082,10.2788028139715,5.59126637995714,4.57683426369927,2.28408403851546,10.9853619740086,12.2207348645173,2.9883221879855,5.59886187489886,7.85428224375796,14.4699459412049,0.472200251029409,0.6875,0.5125,"Excellent"
222,31,94000,3,"Male","Student",2.72596475037947,1.50101575220268,14.5464102126117,7.15805601689621,7.34916502772428,3.55689130903203,3.72576790431872,2.51920157393235,12.4070870451216,14.3092191686909,1.24501120877762,5.0075836509663,5.82369642355751,17.0308464225682,1.09408353322047,0.8125,0.5875,"Excellent"
223,42,121000,7,"Female","Full-time",1.96747456787209,1.07790705553918,10.9815500548992,7.02482792972312,13.4958422365335,6.0351996395008,3.68063235760441,3.22480106698085,6.66153703114777,21.1894610781078,0.358679663244045,6.48559740307,6.81703212452735,9.68630960407305,1.3131481871769,0.875,0.625,"Excellent"
224,38,48000,6,"Female","Part-time",6.80733202318186,2.72161209154963,15.1852773758511,3.30241096932435,9.82159438670682,6.05042281090629,3.44392651455378,4.54248791706621,7.53480334433939,12.648328609747,1.69219594644439,4.17690210355256,9.97768087577817,11.0227235224846,1.0723015085138,0.875,0.625,"Excellent"
225,22,97000,3,"Male","Full-time",4.3074757966886,1.77650611008544,15.2999641386191,4.83300315854272,12.1364830673237,4.77502261086478,4.03631164587127,3.19808613995215,9.80200498648278,17.3851939732105,0.139676935172685,7.56990620007195,6.20093168229007,8.28247440635471,0.256959148469459,0.9375,0.6625,"Excellent"
226,34,92000,7,"Female","Full-time",2.21762845379357,0.869848489656969,17.0700599230556,5.95133461109149,10.1689074863499,4.76702694739561,6.5130093439037,1.99890833069896,6.56841245613849,12.3486333361988,1.99891951698772,5.42012429294768,6.82886909447318,14.8934516185737,2.38486609873454,0.75,0.55,"Excellent"
227,44,111000,7,"Female","Part-time",2.70680231514933,1.90464221678376,17.3389584967772,5.60099810146998,7.94208023031697,4.4602354271707,4.89745868864954,2.39732509270438,10.8296275004245,14.8555745752649,0.187833656978744,4.89036158432447,5.18603840697756,16.2541309807712,0.547932726236759,0.8125,0.5875,"Excellent"
228,42,79000,1,"Female","Full-time",3.04900460510866,0.2763932562322,19.7399282952884,7.59872477880864,13.5903827527104,2.88198306939995,3.05681083547837,3.54310588554276,11.2080046969758,8.39240435302018,2.22882680599318,4.92690752075532,7.33797340081454,11.4646994898792,0.704850253992362,0.875,0.625,"Excellent"
229,35,114000,1,"Male","Full-time",3.56971561017556,0.904258160851908,11.7665190178623,4.87629290030713,7.88045836265418,7.74972342203555,4.20696406598791,2.2331547270084,5.66991218162146,18.7367506011231,2.5336132311539,5.65045529687846,7.47464810417875,16.5292527480595,0.218281570101951,0.875,0.625,"Excellent"
230,37,74000,5,"Male","Other",2.17169428167861,1.35221262440046,16.2665362276112,3.41892701272704,10.8607600743914,7.10255045529851,4.06041081696521,3.4644256510363,11.4568459585717,7.77793549161586,2.12919105088368,5.65865175725975,7.17410781541757,13.2959147605167,3.80983602162594,0.9375,0.6625,"Excellent"
231,24,74000,3,"Female","Student",3.60751278795699,1.03624247863148,14.7890854777278,7.88034859576856,11.2477731048189,4.54333508239729,2.28108185203939,3.13028550946025,13.8999577445943,14.9551682494826,1.525732237384,4.34997791914718,6.17617988643839,9.5345834951688,1.04273557898413,0.75,0.55,"Excellent"
232,34,86000,2,"Male","Student",5.1733048798689,0.759688696479197,16.7811656985986,4.91116956947525,10.6380992252082,4.7061040443163,2.92504304143346,0.986592523264059,8.79172780161483,10.9624439896136,1.5234529743688,6.11551760104671,10.1914394634311,14.0231865424036,1.51106394887728,0.9375,0.6625,"Excellent"
233,25,58000,1,"Male","Student",3.64706618322047,3.60982233223928,10.6344767794157,7.2821099715348,14.8639245106302,2.39542787334149,3.08490525516342,3.88025351815674,7.56917795728588,11.304697554117,2.97607600377269,4.42062073291286,11.1839188965382,12.5177163937572,0.629806037914015,0.8125,0.5875,"Excellent"
234,29,74000,5,"Female","Full-time",3.70737029896778,1.24765413026837,16.2162581109511,3.60744445778141,10.3958259799741,6.26757934659183,4.21754008076344,2.93809730170361,16.3722884769497,13.0820319410081,1.51374169438767,1.98001894556562,6.17741837009193,10.6194992223271,1.65723164266817,0.8125,0.5875,"Excellent"
235,39,113000,4,"Female","Part-time",5.07089608964822,1.72211910132464,18.9484422559051,3.27082436377358,13.9638615815049,3.66226393493997,3.7949123455981,2.3723834410812,12.5021356402204,13.7234700090681,1.38697596208191,5.77154574825862,7.03161402219832,6.48998383248709,0.288571671909906,0.75,0.55,"Excellent"
236,24,126000,3,"Female","Student",5.39625302262072,1.3641289431629,13.4222589312193,5.13198926599,11.5713743388861,5.85597760642719,2.24274001898357,2.53995802391752,8.99708337633801,6.98044447436544,2.35682591066454,7.12512446386424,12.8477576180278,13.4999829031973,0.66810110233547,0.8125,0.5875,"Excellent"
237,34,113000,5,"Male","Part-time",4.63182256374639,0.93497280955335,13.3224309573258,7.8294451919072,9.14584001455342,6.09963520976349,2.01635602566503,2.60030983956218,9.1103574398738,11.2342596569857,3.20726491082046,9.9685359223752,7.24001226702493,11.1429296106638,1.51582758017933,0.875,0.625,"Excellent"
238,35,74000,5,"Male","Full-time",3.74014834357928,3.77093011068133,10.7780248766652,7.08692441878725,5.07708681314172,3.8407871583255,5.33271856034964,1.10366855490817,7.87537384569392,20.6608533707747,2.63493229674456,5.15821873378516,8.38053417780151,13.8373308001399,0.722467938622108,0.9375,0.6625,"Excellent"
239,32,93000,1,"Female","Full-time",1.39986426015707,0.755925007181039,15.2730443031959,5.59855190065758,9.07349292320599,5.3282947631961,3.33427268919119,6.38909283102308,11.5875021409699,15.1844936551566,3.71055882937715,3.53301973545637,7.2671459192872,10.878010185237,0.686730856707897,0.9375,0.6625,"Excellent"
240,45,87000,2,"Male","Part-time",4.96657374729682,0.215452927272259,13.4537752359057,7.45992677616434,14.4860530172085,8.99559964264279,3.15060699422862,3.73092383845917,13.5589926950896,7.44936477191455,2.30386658587185,4.64987984102759,7.195208168689,8.06564072681788,0.318135031411335,0.75,0.55,"Excellent"
241,25,54000,4,"Male","Full-time",2.91516545717807,1.34615415052379,19.205726818842,5.14733178025155,12.8930028091873,2.87099952945405,3.58122718454518,3.63061511195908,7.19320503131336,16.8089828208395,1.62086446645272,4.66029362837262,4.76028366639918,12.4829743075074,0.883173237174296,0.8125,0.5875,"Excellent"
242,36,91000,7,"Female","Part-time",3.49646714293196,1.37146522306269,12.6687828978111,7.41941897390808,8.39375559493882,4.36876839685691,4.43368572241396,2.4531065824236,11.1130925760573,9.88395740255766,0.213193352807312,7.59493428312401,9.68619796110714,16.0992737075624,0.803900182437057,0.8125,0.5875,"Excellent"
243,31,64000,2,"Female","Part-time",3.85920371266516,0.765498024834552,8.90344032076822,5.92101522988153,9.91957135167693,7.41873759546073,3.50407914064393,3.83525876549743,12.3989843855951,11.219976816111,2.50391700633409,4.16289394087684,10.6910349044722,13.4214081808712,1.47498062431106,0.875,0.625,"Excellent"
244,30,58000,4,"Female","Other",7.93096552152131,0.507869975720475,13.0286156024365,6.49000923454466,10.9937900375551,6.19983331000667,3.42072780261595,2.88825758443152,9.94921729094294,12.4661530680551,2.78270895291204,3.65622204737966,9.7196815743703,9.34796028869596,0.617987708811787,0.875,0.625,"Excellent"
245,35,103000,5,"Male","Part-time",3.07229144201553,1.59142601104895,23.2914858196682,10.0905666262889,10.3473498027923,4.15504467117223,4.75245764334975,4.6067572678587,9.80487632000249,11.01619675181,3.41886706701268,0.297330074079417,1.2251164313944,11.5088966173009,0.821337454205708,0.75,0.55,"Excellent"
246,25,67000,1,"Female","Full-time",3.07510333291367,1.82581497243749,15.1325902462944,4.88616639620617,13.2496103973783,5.56046106885579,3.44317134420673,3.35319779836105,8.00392413165724,16.6544741201775,2.33853137633761,4.70629137665984,7.13350435460635,8.95574834675782,1.68141073715001,0.8125,0.5875,"Excellent"
247,23,81000,1,"Female","Full-time",5.75852223637743,0.817394940422989,11.3438109868999,6.17798560435856,12.0087610027689,5.43451464334451,3.942331117201,2.52887476863139,14.1657316501048,15.1750459261727,2.76145358146848,2.81160524724901,5.65680483295996,10.9206820721133,0.49648138992711,0.8125,0.5875,"Excellent"
248,29,61000,5,"Female","Full-time",4.0407980408204,0.393669803909368,15.0415902229503,7.16258873021715,11.8863615348261,3.72898953136725,4.22398080475372,3.14899260150211,9.53945728291945,16.3598831319108,2.21527879281944,0.26936549492918,8.06958858095013,12.7189241370948,1.20053130902974,0.875,0.625,"Excellent"
249,44,86000,6,"Male","Full-time",2.32968778989168,0.776584565876799,14.6252462742467,7.36828571226242,9.30705856797818,4.26886178676323,1.79790146270113,3.00270871279262,10.4528935397247,14.3778304356105,1.40859831516418,6.28843173782249,9.35117121126063,13.6721045602126,0.972635327692202,0.875,0.625,"Excellent"
250,32,97000,10,"Female","Student",2.32171090922805,0.785447218244509,20.5405967340277,6.46803297977796,15.873468190136,4.19797579736761,3.0922015022308,1.73468200666261,10.3954423315957,10.8793880545068,1.96059087206488,3.67646357096378,6.82664424837601,10.3069758528585,0.940379731959192,0.8125,0.5875,"Excellent"
251,34,98000,4,"Male","Full-time",3.22087612354951,1.08568502788625,14.7883381368309,5.86926450732293,12.672663092072,5.15970191642352,6.79784951935282,3.14878708252464,11.5283651775679,11.1065772983376,1.74191263038546,3.04874828832451,10.9653196544669,8.53006466021599,0.335846884738983,0.8125,0.5875,"Excellent"
252,31,58000,8,"Female","Other",5.12692517171866,0.917390829078398,11.4528715607158,5.68254500747622,8.20377230364912,5.50232964386561,3.41294369911911,6.68402656835005,10.1650596064192,12.415078479892,1.40741661550599,4.26201922972477,8.14916267935509,15.655353363769,0.963105241360889,0.8125,0.5875,"Excellent"
253,35,116000,2,"Male","Student",0.360880959410145,1.13982461611094,20.3609806088545,5.8998084778018,6.18433630846038,8.37689727518786,2.27809335738171,2.82960585251526,7.73997809143016,20.4923500627301,2.30842061681284,4.79801153985189,7.81486887095963,9.28105026471269,0.134893097780078,1,0.7,"Excellent"
254,25,122000,8,"Female","Full-time",3.61082100965622,1.40204108665018,15.7638974880789,8.30796381069157,10.0589654115765,6.48442951288975,4.3854159034052,2.52011529794692,6.93329400270029,16.0111843740523,2.15387221385063,0.306401017050438,10.4297445882747,11.171946667338,0.459907615838315,0.875,0.625,"Excellent"
255,40,94000,4,"Male","Student",1.25969185335015,1.95865951294777,20.0081302628298,8.8492591258465,13.3600448484068,0.200627671293888,6.0714301750189,2.67546855291831,13.2308838864513,6.09819557125875,2.97443744285801,6.81049903599473,7.69310954894151,8.62689468480982,0.182667827073789,0.8125,0.5875,"Excellent"
256,36,89000,2,"Male","Student",5.38119015186773,0.212976683134916,14.6541613086677,6.19615967025708,11.2527089724636,5.21818665313482,4.81892869588737,2.26906084984648,10.1585633502785,14.4560756537866,2.85986497897079,6.34549712598793,9.67144603180078,6.24512024641949,0.260059627496196,0.8125,0.5875,"Excellent"
257,26,87000,3,"Female","Other",4.54501618014578,1.80033728108784,14.5130360346402,8.98078611511214,8.7806258954458,7.61610814236865,3.35786315304612,2.26196361526622,6.89291547601616,10.4028701982654,1.90263445248849,4.01023264769012,10.8051853593446,13.5945436533968,0.535881795685666,0.75,0.55,"Excellent"
258,32,91000,6,"Female","Full-time",4.50319411861772,0.872041292416978,17.9809731088555,6.6876805805023,9.32572788667158,5.67020488421192,2.21739362629297,3.82002293212247,10.8666208899789,8.8398940715365,4.02915468983499,4.71751915655609,6.95307070319777,12.1622133415731,1.35428871763127,0.8125,0.5875,"Excellent"
259,37,94000,3,"Male","Student",4.41773626333339,1.03469904675959,12.3828952749998,6.70889877967821,6.44702793090923,5.52041119439639,3.35649658712401,2.94504288635079,10.2044932485505,19.574219195645,2.01312264884991,1.85714921837694,10.1157426316672,12.8381320564584,0.583933036900581,0.875,0.625,"Excellent"
260,36,88000,9,"Male","Full-time",7.93008631252337,2.16939596608354,14.8460491206784,5.85644704421471,9.52819560799503,7.21843702090503,4.33156221062251,1.90189472784604,9.30472197677688,13.9928328951654,2.33108116801685,3.85292494599553,8.15070204067261,8.37660738281663,0.209061579687487,0.875,0.625,"Excellent"
261,42,101000,1,"Female","Full-time",2.83512358421383,0.86027858712338,18.474043297172,4.98059940127725,7.99753047968303,5.02733183614282,3.13651817391206,2.78578554951467,10.7810683599493,19.2027084099309,2.21768782535095,4.78251040344028,6.88364815316307,9.82380344881678,0.211362490309675,0.9375,0.6625,"Excellent"
262,28,77000,5,"Male","Full-time",3.15783989971819,4.16626134913046,11.9155193211308,6.46883709098304,8.24876950023427,3.40761698609533,3.37758907294359,2.8152831516999,13.9120307934829,12.2981447416162,2.91046623730329,6.63808884605249,7.50173063799388,12.4345592590125,0.747263112603143,0.75,0.55,"Excellent"
263,40,113000,3,"Female","Full-time",3.40280915520008,1.08873829363816,11.1376784007625,6.94481546167795,10.9838686867786,4.61493319993444,3.26358440283267,0.425919615283474,10.2905922296226,16.146314069096,1.67065182976686,3.56225706737532,10.0394645017195,15.7914697054174,0.636903380894522,0.75,0.55,"Excellent"
264,39,84000,3,"Male","Full-time",3.42292654041689,1.83500407768481,14.6822272972032,6.12226541626654,10.2367062518991,5.88629946872343,2.45762349484512,2.95144867079988,9.29144910539358,22.5653919087133,0.24964604354376,3.62695123067789,4.07066975185153,11.0084431316872,1.59294761029371,0.8125,0.5875,"Excellent"
265,31,41000,3,"Female","Full-time",2.79416330311263,0.816289342930124,15.4129694800765,7.58039701570963,6.92961424408657,3.3571595204318,5.52642236751209,2.46070749890764,12.5689675170337,17.6249937801964,1.85057232152081,3.22230357665981,10.1283327727414,9.60636928010478,0.120737978976141,0.875,0.625,"Excellent"
266,25,83000,5,"Female","Full-time",5.49360851793234,1.09876979390131,12.2169227099776,7.07073678779473,6.25810968041441,5.503417103211,4.92105853340938,3.09401847991265,13.8612132087567,16.2933449048746,2.12148884295148,6.45397747214052,7.59950515311273,7.04197456833185,0.971854243278738,0.875,0.625,"Excellent"
